date,region,warehouse_id,warehouse_location,service,instance_type,storage_type,pricing_model,usage_quantity,usage_unit,total_cost,discount_%,environment,application,operation_type,order_count,shipment_volume,total_cost_(derived),effective_cost_(derived),month,cost_per_unit,cloud_provider
2024-11-23,sa-east-1,wh-0806,"dallas, usa",kubernetes,standard_d4s_v5,archive,preemptible,18323.11,vcpu-hours,0.4688,14.38,development,ordermgmt,orderprocessing,14323,43075.5,8589.87,7354.65,2024-11,2.558517631559271e-05,Oracle Cloud
2024-11-23,eu-central-1,wh-1812,"phoenix, usa",storage,t3.medium,cold,savings plan,1379772.0,requests,0.2747,3.92,production,financeops,inventorysync,588,9781.31,379023.37,364165.65,2024-11,1.990908642877229e-07,Azure
2024-11-23,ap-south-1,wh-0762,"sao paulo, br",kubernetes,m5.large,ssd,savings plan,34976.28,gb-month,1.4697,27.39,production,shipmenttracker,backup,3075,56157.64,51404.64,37324.91,2024-11,4.20199060620512e-05,GCP
2024-11-23,us-east-1,wh-2272,"sao paulo, br",kubernetes,f2s_v2,cold,reserved,74424.5,gb,0.8144,27.18,development,ordermgmt,modeltraining,5169,55563.85,60611.31,44137.16,2024-11,1.0942633138281077e-05,AWS
2024-11-23,eu-central-1,wh-1074,"rotterdam, nl",cdn,n2-standard-4,ssd,spot,748.66,hours,0.9296,14.0,development,warehousesync,backup,4557,39648.45,695.95,598.52,2024-11,0.0012416851441241685,AWS
2024-11-23,ap-southeast-1,wh-2171,"chennai, in",serverless,n2-standard-4,hdd,on-demand,28510.96,gb-month,0.8888,40.6,development,inventoryplanner,orderprocessing,11313,2208.51,25340.54,15052.28,2024-11,3.117397660408489e-05,GCP
2024-11-23,eu-central-1,wh-1541,"dallas, usa",data transfer,c5.xlarge,ssd,reserved,36472.21,gb,0.0371,25.33,qa,routeoptimizer,orderprocessing,6855,1627.31,1353.12,1010.37,2024-11,1.0172128313584508e-06,AWS
2024-11-23,eu-west-1,wh-1721,"mumbai, in",cdn,f2s_v2,archive,on-demand,550.63,hours,0.7926,33.58,uat,vendorportal,modeltraining,7217,58724.71,436.43,289.88,2024-11,0.0014394420936018743,AWS
2024-11-23,sa-east-1,wh-2172,"mumbai, in",networking,n2-standard-4,hdd,savings plan,33151.61,vcpu-hours,0.9398,20.75,uat,financeops,modeltraining,9122,7487.75,31155.88,24691.03,2024-11,2.834854777792089e-05,AWS
2024-11-23,ap-southeast-1,wh-2131,"rotterdam, nl",data transfer,n2-standard-4,archive,savings plan,6313.7,tb,0.0301,38.91,qa,warehousesync,modeltraining,11347,36464.34,190.04,116.1,2024-11,4.767410551657507e-06,AWS
2024-11-23,sa-east-1,wh-2123,"rotterdam, nl",kubernetes,m5.large,archive,savings plan,3014.87,tb,0.9022,8.94,staging,financeops,shipmenttracking,533,30952.96,2720.02,2476.85,2024-11,0.0002992500505826122,AWS
2024-11-23,us-west-2,wh-1156,"dallas, usa",analytics,c5.xlarge,ssd,reserved,112833.89,gb,0.9719,41.38,staging,demandforecast,inventorysync,4202,24106.8,109663.26,64284.6,2024-11,8.6135468696506e-06,Azure
2024-11-24,eu-central-1,wh-0999,"frankfurt, de",cdn,n2-standard-4,block,savings plan,5914.55,tb,0.6395,27.36,development,financeops,backup,6504,35929.27,3782.35,2747.5,2024-11,0.00010812318773194916,GCP
2024-11-24,eu-west-1,wh-2334,"dallas, usa",networking,standard_d4s_v5,ssd,on-demand,1459493.0,requests,0.0383,4.89,development,routeoptimizer,etl,11245,69713.02,55898.58,53165.14,2024-11,2.6241989512796566e-08,GCP
2024-11-24,eu-central-1,wh-0534,"singapore, sg",serverless,r6g.large,object,savings plan,36376.56,gb-month,0.573,8.21,qa,routeoptimizer,forecasting,626,19675.41,20843.77,19132.5,2024-11,1.5751901774109482e-05,AWS
2024-11-24,us-west-2,wh-1231,"phoenix, usa",kubernetes,t3.medium,archive,savings plan,1560.13,tb,0.1549,21.45,uat,routeoptimizer,modeltraining,1998,8311.27,241.66,189.82,2024-11,9.928659791171249e-05,Azure
2024-11-24,eu-central-1,wh-0744,"singapore, sg",analytics,m5.large,archive,savings plan,7211.22,tb,0.4851,26.44,uat,financeops,etl,9850,15838.51,3498.16,2573.25,2024-11,6.727017065073593e-05,AWS
2024-11-24,eu-central-1,wh-1640,"singapore, sg",analytics,t3.medium,hdd,reserved,1196.9,hours,0.0888,19.47,development,routeoptimizer,dataingest,6421,63969.33,106.28,85.59,2024-11,7.419166179296516e-05,GCP
2024-11-24,ap-southeast-1,wh-0739,"dublin, ie",ai/ml,t3.medium,block,reserved,32357.26,vcpu-hours,2.8221,11.78,production,inventoryplanner,modeltraining,14001,19324.76,91315.42,80558.46,2024-11,8.72169027909038e-05,AWS
2024-11-24,sa-east-1,wh-0007,"rotterdam, nl",networking,r6g.large,block,savings plan,2736159.0,requests,1.0033,36.22,staging,warehousesync,forecasting,8823,24189.45,2745188.32,1750881.11,2024-11,3.666819070090591e-07,AWS
2024-11-24,us-east-1,wh-0720,"phoenix, usa",cdn,r6g.large,archive,reserved,730.15,hours,0.1327,28.65,uat,financeops,modeltraining,9947,11670.4,96.89,69.13,2024-11,0.0001817434773676642,AWS
2024-11-24,ap-south-1,wh-1777,"dublin, ie",database,standard_d4s_v5,hdd,savings plan,5972.36,vcpu-hours,0.2685,3.38,production,vendorportal,modeltraining,7956,51068.5,1603.58,1549.38,2024-11,4.4957102384986845e-05,GCP
2024-11-24,eu-central-1,wh-0374,"dallas, usa",analytics,standard_d4s_v5,ssd,savings plan,1497381.0,requests,1.2506,43.82,development,vendorportal,orderprocessing,1085,66426.36,1872624.68,1052040.55,2024-11,8.351915778282214e-07,GCP
2024-11-24,ap-south-1,wh-2253,"sao paulo, br",data transfer,c5.xlarge,cold,spot,807.2,hours,0.225,6.98,qa,vendorportal,inventorysync,12874,61491.02,181.62,168.94,2024-11,0.00027874132804757185,GCP
2024-11-24,ap-southeast-1,wh-1244,"rotterdam, nl",cdn,c5.xlarge,object,reserved,85.32,hours,0.0737,27.12,uat,ordermgmt,etl,14879,11832.81,6.29,4.58,2024-11,0.0008638068448195031,AWS
2024-11-24,us-east-1,wh-1228,"rotterdam, nl",cdn,c5.xlarge,archive,on-demand,174.38,hours,0.4273,26.01,uat,shipmenttracker,inventorysync,7547,33916.68,74.51,55.13,2024-11,0.002450395687578851,AWS
2024-11-24,ap-south-1,wh-1374,"frankfurt, de",serverless,t3.medium,hdd,savings plan,23985.51,vcpu-hours,1.1124,3.24,uat,demandforecast,modeltraining,9930,29574.9,26681.48,25817.0,2024-11,4.637800071793346e-05,GCP
2024-11-24,sa-east-1,wh-0500,"sao paulo, br",networking,c5.xlarge,hdd,reserved,127526.89,gb,0.1463,4.41,uat,shipmenttracker,modeltraining,11242,25434.55,18657.18,17834.4,2024-11,1.1472090317579298e-06,AWS
2024-11-24,ap-southeast-1,wh-2054,"dublin, ie",storage,r6g.large,archive,savings plan,139035.64,gb,0.1578,27.44,staging,financeops,etl,2504,65904.46,21939.82,15919.53,2024-11,1.1349607913481751e-06,GCP
2024-11-24,ap-south-1,wh-1331,"frankfurt, de",serverless,m5.large,block,savings plan,391.3,tb,1.1633,19.38,qa,routeoptimizer,etl,10540,52372.83,455.2,366.98,2024-11,0.0029729108101201125,AWS
2024-11-24,eu-central-1,wh-0971,"chennai, in",kubernetes,t3.medium,cold,savings plan,574.64,hours,1.2776,12.69,development,inventoryplanner,modeltraining,11011,48450.43,734.16,641.0,2024-11,0.0022233050257552556,Azure
2024-11-24,us-east-1,wh-0150,"mumbai, in",data transfer,m5.large,cold,on-demand,16633.94,vcpu-hours,0.0218,10.78,development,demandforecast,routeoptimization,9534,35824.26,362.62,323.53,2024-11,1.3105734420107323e-06,Azure
2024-11-24,sa-east-1,wh-0131,"phoenix, usa",serverless,n2-standard-4,ssd,preemptible,135019.61,gb,0.1058,33.7,development,inventoryplanner,orderprocessing,4599,36341.81,14285.07,9471.0,2024-11,7.835898800181693e-07,Oracle Cloud
2024-11-24,eu-west-1,wh-1859,"chennai, in",networking,standard_d4s_v5,ssd,spot,1236.25,tb,1.4351,43.0,staging,routeoptimizer,shipmenttracking,604,17467.06,1774.14,1011.26,2024-11,0.0011608493427704752,GCP
2024-11-24,ap-southeast-1,wh-0844,"mumbai, in",data transfer,t3.medium,block,preemptible,260.72,tb,0.0953,14.72,production,vendorportal,modeltraining,1504,64665.56,24.85,21.19,2024-11,0.0003655262350414237,GCP
2024-11-24,eu-central-1,wh-0066,"frankfurt, de",serverless,r6g.large,hdd,preemptible,1180839.0,requests,1.0764,14.98,staging,procurementhub,forecasting,14880,58152.08,1271055.1,1080651.05,2024-11,9.115552585915608e-07,Azure
2024-11-24,us-west-2,wh-2197,"phoenix, usa",data transfer,r6g.large,cold,spot,1765631.0,requests,0.108,32.26,staging,demandforecast,inventorysync,9724,16463.01,190688.15,129172.15,2024-11,6.11679337302075e-08,Azure
2024-11-24,eu-west-1,wh-0694,"dublin, ie",serverless,n2-standard-4,block,reserved,110622.52,gb,0.0529,42.34,production,vendorportal,orderprocessing,5320,34557.49,5851.93,3374.22,2024-11,4.782028107839163e-07,AWS
2024-11-24,us-east-1,wh-1663,"dublin, ie",data transfer,r6g.large,archive,reserved,71485.06,gb-month,0.2037,30.21,uat,demandforecast,modeltraining,10218,14176.35,14561.51,10162.48,2024-11,2.8495464646738774e-06,AWS
2024-11-24,eu-central-1,wh-1395,"dublin, ie",cdn,n2-standard-4,cold,on-demand,82873.17,gb,0.2227,7.07,qa,vendorportal,dataingest,9800,60372.34,18455.85,17151.02,2024-11,2.687238825303775e-06,Azure
2024-11-24,ap-south-1,wh-2228,"phoenix, usa",networking,r6g.large,hdd,spot,1200.77,hours,1.0956,14.47,production,procurementhub,etl,440,20527.12,1315.56,1125.2,2024-11,0.0009124145340073452,AWS
2024-11-24,eu-west-1,wh-2125,"phoenix, usa",serverless,m5.large,block,preemptible,39946.66,vcpu-hours,0.4289,3.49,production,warehousesync,routeoptimization,6196,24325.78,17133.12,16535.17,2024-11,1.0736817546197854e-05,Azure
2024-11-24,ap-south-1,wh-1790,"singapore, sg",compute,n2-standard-4,hdd,reserved,6353.08,tb,1.0823,36.61,development,vendorportal,forecasting,7045,55160.08,6875.94,4358.66,2024-11,0.00017035831439238922,GCP
2024-11-25,ap-south-1,wh-1027,"mumbai, in",database,standard_d4s_v5,object,on-demand,120.74,hours,2.3026,16.75,production,inventoryplanner,shipmenttracking,10775,19200.84,278.02,231.45,2024-11,0.019070730495279114,GCP
2024-11-25,ap-southeast-1,wh-0705,"dallas, usa",cdn,c5.xlarge,archive,spot,41765.84,gb-month,0.2348,44.47,production,demandforecast,modeltraining,4442,31763.09,9806.62,5445.62,2024-11,5.621819170882234e-06,AWS
2024-11-25,ap-southeast-1,wh-1186,"frankfurt, de",networking,standard_d4s_v5,object,reserved,1068109.0,requests,0.0999,7.88,development,ordermgmt,etl,7428,69328.2,106704.09,98295.81,2024-11,9.352978020033536e-08,AWS
2024-11-25,ap-south-1,wh-2259,"dallas, usa",networking,c5.xlarge,archive,on-demand,1205.34,hours,0.6942,42.97,uat,ordermgmt,etl,9925,21274.57,836.75,477.2,2024-11,0.0005759370799940267,AWS
2024-11-25,eu-west-1,wh-0095,"frankfurt, de",networking,standard_d4s_v5,hdd,savings plan,2920547.0,requests,0.2623,20.2,production,vendorportal,shipmenttracking,5384,12690.51,766059.48,611315.47,2024-11,8.981194276277696e-08,GCP
2024-11-25,ap-south-1,wh-0399,"rotterdam, nl",data transfer,n2-standard-4,archive,spot,419446.0,requests,0.1848,26.9,development,demandforecast,backup,10820,11974.54,77513.62,56662.46,2024-11,4.405811475136251e-07,GCP
2024-11-25,eu-west-1,wh-1350,"phoenix, usa",cdn,c5.xlarge,archive,preemptible,725.38,hours,0.1538,29.43,production,shipmenttracker,backup,29,1282.77,111.56,78.73,2024-11,0.00021202679974633985,AWS
2024-11-25,us-west-2,wh-0231,"sao paulo, br",kubernetes,c5.xlarge,object,on-demand,1186.1,hours,0.716,6.21,uat,inventoryplanner,inventorysync,5128,55906.99,849.25,796.51,2024-11,0.0006036590506702639,AWS
2024-11-25,ap-southeast-1,wh-1077,"mumbai, in",networking,standard_d4s_v5,ssd,preemptible,4747.54,tb,0.931,15.53,uat,financeops,shipmenttracking,690,45521.98,4419.96,3733.54,2024-11,0.00019610155996579282,GCP
2024-11-25,sa-east-1,wh-0212,"dublin, ie",cdn,n2-standard-4,object,preemptible,203482.0,requests,0.9435,12.07,production,shipmenttracker,etl,12308,64124.55,191985.27,168812.65,2024-11,4.636773768687156e-06,AWS
2024-11-25,ap-south-1,wh-2449,"singapore, sg",kubernetes,f2s_v2,archive,savings plan,75146.58,gb,0.1454,23.83,development,procurementhub,backup,7932,35537.03,10926.31,8322.57,2024-11,1.9348851271741176e-06,AWS
2024-11-25,sa-east-1,wh-0019,"chennai, in",analytics,m5.large,cold,spot,117.31,tb,1.3668,1.52,uat,vendorportal,backup,9281,65999.06,160.34,157.9,2024-11,0.011651180632512147,Oracle Cloud
2024-11-25,eu-west-1,wh-0284,"phoenix, usa",analytics,c5.xlarge,archive,preemptible,60991.29,gb-month,0.0633,2.24,development,procurementhub,routeoptimization,4075,48072.12,3860.75,3774.27,2024-11,1.0378531098456844e-06,GCP
2024-11-25,ap-southeast-1,wh-0586,"dallas, usa",networking,c5.xlarge,cold,preemptible,34995.78,gb,0.8724,1.12,production,procurementhub,etl,12384,11886.5,30530.32,30188.38,2024-11,2.492871997709438e-05,AWS
2024-11-25,us-east-1,wh-0849,"rotterdam, nl",analytics,m5.large,hdd,preemptible,871.79,hours,1.2199,0.75,development,routeoptimizer,inventorysync,14887,49936.53,1063.5,1055.52,2024-11,0.0013993048784684385,AWS
2024-11-25,ap-southeast-1,wh-1949,"dallas, usa",networking,n2-standard-4,block,on-demand,13365.04,vcpu-hours,1.1955,4.37,staging,ordermgmt,dataingest,7131,12413.6,15977.91,15279.68,2024-11,8.944978840317723e-05,AWS
2024-11-25,eu-central-1,wh-2082,"singapore, sg",serverless,m5.large,ssd,preemptible,7976.1,gb,0.0645,43.51,staging,financeops,routeoptimization,9395,29547.2,514.46,290.62,2024-11,8.086658893444164e-06,Azure
2024-11-25,eu-central-1,wh-0478,"dublin, ie",networking,r6g.large,block,savings plan,1371.15,hours,1.3294,17.51,production,procurementhub,backup,5014,49968.75,1822.81,1503.64,2024-11,0.0009695511067352221,AWS
2024-11-25,eu-west-1,wh-2278,"dublin, ie",serverless,t3.medium,ssd,reserved,211.53,hours,0.055,2.4,production,financeops,backup,7271,53678.61,11.63,11.35,2024-11,0.0002600104004160166,GCP
2024-11-25,ap-southeast-1,wh-2153,"phoenix, usa",compute,r6g.large,object,reserved,143115.0,requests,2.0892,44.09,qa,warehousesync,forecasting,7526,68405.6,298995.86,167168.59,2024-11,1.4598050518813542e-05,AWS
2024-11-26,us-east-1,wh-0638,"chennai, in",serverless,f2s_v2,hdd,preemptible,2232.89,tb,0.2914,19.74,staging,vendorportal,shipmenttracking,11397,47785.69,650.66,522.22,2024-11,0.00013050351786250106,AWS
2024-11-26,us-west-2,wh-1448,"phoenix, usa",compute,n2-standard-4,block,reserved,1387.97,hours,1.9331,16.07,uat,inventoryplanner,shipmenttracking,13850,35978.33,2683.08,2251.91,2024-11,0.0013927534456796616,Azure
2024-11-26,eu-west-1,wh-1765,"phoenix, usa",cdn,standard_d4s_v5,ssd,spot,44893.01,gb-month,0.7059,41.98,qa,routeoptimizer,forecasting,6270,13803.8,31689.98,18386.53,2024-11,1.572405147260119e-05,GCP
2024-11-26,eu-west-1,wh-0090,"dallas, usa",analytics,m5.large,archive,on-demand,23001.7,vcpu-hours,0.4056,37.14,staging,procurementhub,backup,13106,17927.09,9329.49,5864.52,2024-11,1.7633479264576097e-05,GCP
2024-11-26,us-west-2,wh-1411,"sao paulo, br",database,m5.large,hdd,preemptible,66655.11,gb-month,2.3494,41.47,development,shipmenttracker,dataingest,10796,23929.54,156599.52,91657.7,2024-11,3.52471100865335e-05,Azure
2024-11-26,sa-east-1,wh-2427,"chennai, in",ai/ml,f2s_v2,cold,reserved,31805.31,gb-month,2.3045,24.68,staging,shipmenttracker,shipmenttracking,7035,35457.03,73295.34,55206.05,2024-11,7.245645459830449e-05,AWS
2024-11-26,ap-south-1,wh-0325,"chennai, in",kubernetes,f2s_v2,ssd,savings plan,4667.34,vcpu-hours,1.0642,12.46,development,ordermgmt,forecasting,13560,31783.91,4966.98,4348.09,2024-11,0.0002280099585631216,AWS
2024-11-26,us-west-2,wh-2224,"rotterdam, nl",data transfer,c5.xlarge,cold,on-demand,24206.36,vcpu-hours,0.1212,21.04,qa,shipmenttracker,modeltraining,5976,18081.86,2933.81,2316.54,2024-11,5.006948587065548e-06,AWS
2024-11-26,eu-central-1,wh-1248,"chennai, in",kubernetes,r6g.large,object,savings plan,1602.62,tb,1.1614,23.36,qa,financeops,shipmenttracking,14285,2392.41,1861.28,1426.48,2024-11,0.0007246883228712983,GCP
2024-11-26,eu-central-1,wh-0344,"mumbai, in",networking,m5.large,hdd,on-demand,50122.71,gb-month,0.4473,36.41,development,ordermgmt,shipmenttracking,5698,3377.94,22419.89,14256.81,2024-11,8.924098477516478e-06,AWS
2024-11-26,ap-south-1,wh-1538,"dallas, usa",compute,n2-standard-4,ssd,on-demand,1230.85,tb,1.8634,24.1,development,vendorportal,inventorysync,7236,62586.8,2293.57,1740.82,2024-11,0.0015139131494495675,GCP
2024-11-26,ap-southeast-1,wh-1307,"frankfurt, de",analytics,r6g.large,object,savings plan,131.23,hours,1.3953,40.26,production,demandforecast,inventorysync,2030,6342.81,183.11,109.39,2024-11,0.010632477329878839,GCP
2024-11-26,us-west-2,wh-2328,"phoenix, usa",compute,m5.large,archive,savings plan,3117.96,vcpu-hours,2.4289,25.69,qa,ordermgmt,etl,7011,20833.7,7573.21,5627.65,2024-11,0.0007790029378183171,Azure
2024-11-26,eu-central-1,wh-0536,"singapore, sg",data transfer,r6g.large,object,on-demand,5187.99,tb,0.0604,31.75,development,shipmenttracker,shipmenttracking,14143,58940.33,313.35,213.86,2024-11,1.1642273790042002e-05,GCP
2024-11-26,us-west-2,wh-0541,"frankfurt, de",analytics,standard_d4s_v5,hdd,preemptible,1089085.0,requests,0.1089,2.99,uat,demandforecast,orderprocessing,9324,66889.41,118601.36,115055.18,2024-11,9.999219528319645e-08,AWS
2024-11-26,us-east-1,wh-0163,"mumbai, in",ai/ml,r6g.large,hdd,spot,15006.99,vcpu-hours,2.675,7.3,qa,vendorportal,backup,7751,38832.58,40143.7,37213.21,2024-11,0.00017825026870811535,Azure
2024-11-26,us-west-2,wh-0216,"dallas, usa",database,n2-standard-4,archive,preemptible,24790.83,vcpu-hours,2.5048,8.59,uat,procurementhub,orderprocessing,6238,26539.81,62096.07,56762.02,2024-11,0.00010103735937844759,AWS
2024-11-26,sa-east-1,wh-1880,"singapore, sg",storage,f2s_v2,cold,preemptible,33907.25,vcpu-hours,0.1692,4.88,staging,warehousesync,inventorysync,14321,48848.33,5737.11,5457.14,2024-11,4.990083241784574e-06,Azure
2024-11-26,ap-southeast-1,wh-1668,"singapore, sg",storage,n2-standard-4,block,reserved,5175.39,tb,0.167,0.97,production,inventoryplanner,shipmenttracking,7718,63201.35,864.29,855.91,2024-11,3.226809960215559e-05,AWS
2024-11-26,ap-south-1,wh-1694,"rotterdam, nl",storage,m5.large,hdd,savings plan,36316.75,gb,0.0527,22.86,staging,procurementhub,etl,10923,35253.57,1913.89,1476.37,2024-11,1.4511210391899054e-06,GCP
2024-11-26,ap-south-1,wh-0904,"rotterdam, nl",cdn,m5.large,cold,savings plan,44900.74,gb-month,0.8058,8.82,staging,demandforecast,orderprocessing,5322,65067.31,36181.02,32989.85,2024-11,1.7946252110766993e-05,AWS
2024-11-27,eu-west-1,wh-1464,"chennai, in",kubernetes,f2s_v2,cold,reserved,118616.28,gb,0.232,9.91,uat,vendorportal,etl,12823,15117.12,27518.98,24791.85,2024-11,1.955886662437905e-06,Azure
2024-11-27,ap-southeast-1,wh-2431,"dallas, usa",database,r6g.large,ssd,reserved,7045.97,tb,2.6621,8.18,staging,routeoptimizer,routeoptimization,5421,58455.82,18757.08,17222.75,2024-11,0.00037781880990126273,AWS
2024-11-27,eu-central-1,wh-1175,"dallas, usa",database,t3.medium,hdd,spot,9541.95,vcpu-hours,0.5765,28.79,uat,demandforecast,backup,12551,24320.6,5500.93,3917.21,2024-11,6.0417419919408505e-05,GCP
2024-11-27,us-west-2,wh-0575,"phoenix, usa",analytics,f2s_v2,archive,on-demand,21132.31,gb-month,1.0164,8.23,production,ordermgmt,routeoptimization,3098,39696.21,21478.88,19711.17,2024-11,4.809696620956251e-05,Azure
2024-11-27,eu-central-1,wh-0831,"chennai, in",analytics,f2s_v2,archive,on-demand,257.62,hours,0.8108,42.77,uat,warehousesync,forecasting,4010,40743.41,208.88,119.54,2024-11,0.0031472711745982452,Azure
2024-11-27,ap-south-1,wh-1580,"singapore, sg",database,t3.medium,block,spot,64291.08,gb-month,0.9895,31.65,staging,procurementhub,forecasting,8025,16192.61,63616.02,43481.55,2024-11,1.5390937591964547e-05,GCP
2024-11-27,eu-west-1,wh-1735,"rotterdam, nl",compute,c5.xlarge,object,reserved,1045.17,hours,1.0241,4.34,production,inventoryplanner,modeltraining,12655,9275.25,1070.36,1023.91,2024-11,0.0009798406000937647,AWS
2024-11-27,us-west-2,wh-1790,"rotterdam, nl",ai/ml,n2-standard-4,cold,spot,1451.94,hours,0.5791,27.59,development,routeoptimizer,modeltraining,13115,59168.36,840.82,608.84,2024-11,0.00039884568232847085,Azure
2024-11-27,eu-west-1,wh-0756,"frankfurt, de",data transfer,t3.medium,block,on-demand,23317.5,vcpu-hours,0.192,14.26,qa,ordermgmt,modeltraining,3454,45922.42,4476.96,3838.55,2024-11,8.234158893534898e-06,GCP
2024-11-27,ap-southeast-1,wh-0510,"dallas, usa",kubernetes,c5.xlarge,archive,on-demand,5554.07,tb,0.3351,7.2,staging,demandforecast,inventorysync,6525,7082.19,1861.17,1727.17,2024-11,6.033413334725706e-05,GCP
2024-11-27,us-west-2,wh-0515,"phoenix, usa",networking,t3.medium,hdd,on-demand,2538076.0,requests,0.1452,35.7,staging,ordermgmt,inventorysync,9182,43069.81,368528.64,236963.92,2024-11,5.7208688786308996e-08,Azure
2024-11-27,sa-east-1,wh-1209,"rotterdam, nl",storage,n2-standard-4,ssd,spot,63237.77,gb,0.1447,5.08,qa,procurementhub,backup,612,9415.22,9150.51,8685.66,2024-11,2.2881894791672763e-06,Oracle Cloud
2024-11-27,eu-west-1,wh-2173,"frankfurt, de",analytics,m5.large,object,spot,26120.64,vcpu-hours,0.239,10.48,uat,demandforecast,modeltraining,9288,2499.74,6242.83,5588.58,2024-11,9.149852377277127e-06,AWS
